block_id,anchor_target_rho,lpips_alex,prediction_S0,prediction_S1,abs_error_S0,abs_error_S1,propagation_contribution,rank_y,rank_c
P3S_B023,0.3,0.01178847998380661,0.007929654361000755,0.014531595690893986,0.0038588256228058553,0.0027431157070873756,0.006601941329893231,209.0,266.0
P3S_B023,0.3,0.0027100187726318836,0.012746442580294707,0.004260485696552633,0.010036423807662823,0.0015504669239207493,-0.008485956883742074,79.0,31.0
P3S_B023,0.3,0.007611140608787537,0.013114450888960677,0.008963579889347106,0.005503310280173141,0.001352439280559569,-0.004150870999613572,169.0,98.0
P3S_B023,0.3,0.007559964433312416,0.014136572028115975,0.00568937277145058,0.006576607594803559,0.0018705916618618357,-0.008447199256665395,167.0,32.0
P3S_B023,0.3,9.669147402746603e-06,0.010785168591241057,0.0033577714349111824,0.01077549944383831,0.003348102287508436,-0.007427397156329875,10.0,43.0
P3S_B023,0.3,0.01319668535143137,0.026338732790176136,0.012709328298895617,0.013142047438744767,0.00048735705253575255,-0.01362940449128052,224.0,4.0
P3S_B023,0.3,0.005432359874248505,0.0031234132788474575,0.0018283439743065517,0.002308946595401047,0.003604015899941953,-0.0012950693045409058,144.0,155.0
P3S_B023,0.3,0.0036073634400963783,0.019597034461366656,0.00824979470102873,0.015989671021270278,0.004642431260932351,-0.011347239760337927,99.0,11.0
P3S_B023,0.5,8.378346683457494e-05,0.023710542409403446,0.002600368762099941,0.02362675894256887,0.002516585295265366,-0.021110173647303505,12.0,34.0
P3S_B023,0.5,0.0448775514960289,0.0317369286232198,0.04221320371008075,0.0131406228728091,0.0026643477859481512,0.01047627508686095,244.0,233.0
P3S_B023,0.5,0.036575861275196075,0.031110634194187633,0.019821398276212605,0.005465227081008443,0.01675446299898347,-0.011289235917975027,212.0,114.0
P3S_B023,0.5,0.04566169157624245,0.06626317451416897,0.04461828784190282,0.02060148293792652,0.001043403734339629,-0.021644886672266148,245.0,30.0
P3S_B023,0.5,0.035101547837257385,0.053351997865699316,0.037205650716734574,0.01825045002844193,0.002104102879477189,-0.01614634714896474,203.0,72.0
P3S_B023,0.5,0.04926220327615738,0.0619391312362918,0.06217085594888083,0.012676927960134421,0.012908652672723453,0.00023172471258903204,254.0,182.0
P3S_B023,0.5,0.029916558414697647,0.02892891007559717,0.017035552115243498,0.0009876483391004776,0.01288100629945415,-0.011893357960353672,176.0,109.0
P3S_B023,0.5,0.038248009979724884,0.038052197354265,0.04899418146267091,0.00019581262545988187,0.01074617148294603,0.010941984108405911,220.0,236.0
P3S_B024,0.3,0.00189661281183362,0.0034785589629415282,0.008791696738011199,0.0015819461511079082,0.006895083926177579,0.005313137775069671,59.0,248.0
P3S_B024,0.3,0.0026770601980388165,0.008749952483073364,0.017269545187713266,0.006072892285034548,0.01459248498967445,0.008519592704639901,78.0,286.0
P3S_B024,0.3,0.005574776791036129,0.005725098785891371,0.006654090759766565,0.00015032199485524173,0.0010793139687304363,0.0009289919738751946,146.0,192.0
P3S_B024,0.3,1.7033291442203335e-05,-0.00584031499655396,-0.0025239348001213115,0.0058573482879961634,0.002540968091563515,0.0033163801964326486,13.0,228.0
P3S_B024,0.3,0.0043627298437058926,0.008973779678241579,0.007759165913562335,0.004611049834535686,0.0033964360698564428,-0.0012146137646792433,117.0,156.0
P3S_B024,0.3,1.2221029464853927e-05,0.00018629199417625683,-0.00044584061801639444,0.0001740709647114029,0.00045806164748124836,-0.0006321326121926513,11.0,170.0
P3S_B024,0.3,0.0027599246241152287,0.00454799768618197,0.0008010205063714998,0.0017880730620667418,0.001958904117743729,-0.0037469771798104706,80.0,106.0
P3S_B024,0.3,0.002819515997543931,-0.0017873082486483463,0.0027320632544769845,0.004606824246192277,8.745274306694653e-05,0.004519371503125331,81.0,241.0
P3S_B024,0.5,0.031140530481934547,0.03169859111309397,0.06629039233167483,0.0005580606311594224,0.03514986184974028,0.03459180121858086,183.0,301.0
P3S_B024,0.5,0.008267446421086788,0.032647444914909576,0.012662959765891164,0.024379998493822788,0.004395513344804376,-0.019984485149018412,65.0,39.0
P3S_B024,0.5,0.0010112944291904569,0.022022319545771725,0.002406054832089017,0.021011025116581268,0.00139476040289856,-0.019616264713682708,19.0,42.0
P3S_B024,0.5,0.003462367458269,0.024970113783525205,0.024017222558371323,0.021507746325256205,0.020554855100102323,-0.0009528912251538825,37.0,178.0
P3S_B024,0.5,0.012397709302604198,0.015723411802379916,0.02260743775263882,0.003325702499775717,0.010209728450034622,0.006884025950258905,88.0,218.0
P3S_B024,0.5,3.930974344257265e-06,0.015723411802379916,0.0016273638012420447,0.01571948082803566,0.0016234328268977874,-0.014096048001137871,5.0,88.0
P3S_B024,0.5,0.012042446061968803,0.022853530350762107,0.01677092750508702,0.010811084288793304,0.004728481443118215,-0.0060826028456750884,87.0,145.0
P3S_B024,0.5,0.01386178843677044,0.03896261322437661,0.039046587667175364,0.02510082478760617,0.025184799230404925,8.397444279875654e-05,97.0,181.0
P3S_B025,0.3,0.05010164901614189,0.03010106864561691,0.034405841562188746,0.020000580370524983,0.015695807453953145,0.004304772916571838,319.0,240.0
P3S_B025,0.3,0.007494738791137934,0.007355369113322737,0.007602090295538096,0.00013936967781519663,0.00010735150440016258,0.0002467211822153592,165.0,179.0
P3S_B025,0.3,0.03405807167291641,0.008400605872374385,0.028403682184084386,0.025657465800542026,0.005654389488832026,0.02000307631171,308.0,317.0
P3S_B025,0.3,0.0023398136254400015,-4.6564813737291766e-05,0.0013873799851702416,0.0023863784391772933,0.0009524336402697599,0.0014339447989075334,70.0,201.0
P3S_B025,0.3,0.024487286806106567,0.009594981248640666,0.01787312508111425,0.014892305557465901,0.0066141617249923165,0.008278143832473585,289.0,284.0
P3S_B025,0.3,0.003471643663942814,0.01240849493466314,0.005948571659119042,0.008936851270720325,0.002476927995176228,-0.006459923275544097,95.0,58.0
P3S_B025,0.3,0.019541388377547264,0.00962230017850349,0.015806232789129154,0.009919088199043774,0.00373515558841811,0.006183932610625664,266.0,262.0
P3S_B025,0.3,0.013385698199272156,0.004121848131828063,0.004466728776716687,0.009263850067444093,0.008918969422555469,0.00034488064488862394,225.0,183.0
P3S_B025,0.5,0.009889982640743256,0.02272635363059821,0.004879274089356761,0.012836370989854955,0.005010708551386495,-0.01784707954124145,70.0,58.0
P3S_B025,0.5,0.0762808695435524,0.030845707343763663,0.06372888214015504,0.045435162199788735,0.012551987403397358,0.03288317479639138,302.0,300.0
P3S_B025,0.5,0.007587726693600416,0.020774606863716464,0.0009234756834275541,0.013186880170116048,0.006664251010172862,-0.01985113118028891,61.0,40.0
P3S_B025,0.5,0.04106120020151138,0.027476319747240262,0.034702121872397046,0.013584880454271121,0.006359078329114337,0.007225802125156784,231.0,221.0
P3S_B025,0.5,0.036237191408872604,0.02599693250518287,0.041211384801364215,0.010240258903689733,0.00497419339249161,0.015214452296181343,209.0,256.0
P3S_B025,0.5,0.033256370574235916,0.030883376462370958,0.029585745706663284,0.002372994111864958,0.0036706248675726326,-0.0012976307557076745,197.0,173.0
P3S_B025,0.5,0.02190835028886795,0.04177786098086729,0.024453744668841593,0.01986951069199934,0.0025453943799736423,-0.017324116312025697,131.0,63.0
P3S_B025,0.5,0.025192691013216972,0.027019908844267065,0.017153454646599606,0.0018272178310500924,0.008039236366617367,-0.009866454197667459,152.0,125.0
P3S_B026,0.3,0.02690736949443817,0.011075721972647598,0.018621015223809743,0.015831647521790573,0.008286354270628429,0.007545293251162145,300.0,276.0
P3S_B026,0.3,0.015317963436245918,0.013588212044964833,0.012256252957611447,0.0017297513912810855,0.003061710478634471,-0.0013319590873533856,242.0,153.0
P3S_B026,0.3,0.008017368614673615,0.010472476541729446,0.005154658481745955,0.002455107927055831,0.0028627101329276594,-0.005317818059983491,173.0,77.0
P3S_B026,0.3,0.006741418968886137,0.016719477582403,0.016977110532913817,0.009978058613516864,0.01023569156402768,0.0002576329505108166,156.0,181.0
P3S_B026,0.3,0.002324668923392892,0.015645253272956055,0.0071467114961211685,0.013320584349563163,0.004822042572728277,-0.008498541776834886,69.0,30.0
P3S_B026,0.3,0.016183724626898766,0.01172273447983527,0.012091608602538387,0.004460990147063495,0.004092116024360378,0.0003688741227031167,246.0,184.0
P3S_B026,0.3,0.00561913289129734,0.02127418665463683,0.007460839224132898,0.01565505376333949,0.001841706332835558,-0.013813347430503933,148.0,3.0
P3S_B026,0.3,0.005126883275806904,0.006804405844881662,0.00852481430956374,0.0016775225690747585,0.0033979310337568357,0.0017204084646820772,133.0,202.0
P3S_B026,0.5,0.04616841301321983,0.034841154970245015,0.03819996680792903,0.011327258042974818,0.007968446205290802,0.0033588118376840156,246.0,199.0
P3S_B026,0.5,0.012411604635417461,0.023268560023551668,0.004963306457585703,0.010856955388134207,0.007448298177831759,-0.018305253565965966,89.0,50.0
P3S_B026,0.5,0.028498928993940353,0.03630144409385222,0.027324088564533555,0.007802515099911866,0.0011748404294067982,-0.008977355529318665,169.0,130.0
P3S_B026,0.5,0.03795915096998215,0.028079893032661604,0.03127574598756487,0.009879257937320543,0.006683404982417276,0.0031958529549032666,218.0,197.0
P3S_B026,0.5,0.010471522808074951,0.03186443543242215,0.014564442862114124,0.0213929126243472,0.004092920054039172,-0.017299992570308027,76.0,64.0
P3S_B026,0.5,0.03276420757174492,0.03982658152410881,0.028028418381679906,0.007062373952363893,0.004735789190065013,-0.011798163142428906,196.0,110.0
P3S_B026,0.5,0.052725911140441895,0.02858449090937664,0.04476691614725238,0.024141420231065254,0.007958994993189514,0.01618242523787574,264.0,262.0
P3S_B026,0.5,0.03574246168136597,0.02995261555310554,0.0224100104475081,0.005789846128260428,0.013332451233857866,-0.007542605105597438,206.0,139.0
P3S_B027,0.3,0.026028495281934738,0.013782687003181093,0.019793261282500006,0.012245808278753646,0.006235233999434733,0.006010574279318913,294.0,259.0
P3S_B027,0.3,0.0033519857097417116,0.009842409059629718,0.006053880619924394,0.006490423349888006,0.0027018949101826825,-0.0037885284397053236,92.0,104.0
P3S_B027,0.3,0.03007705695927143,0.01620527700719869,0.016341895184065227,0.01387177995207274,0.013735161775206204,0.00013661817686653685,305.0,178.0
P3S_B027,0.3,0.007974362000823021,0.01693862326322025,0.011766068834099547,0.00896426126239723,0.0037917068332765265,-0.005172554429120704,172.0,79.0
P3S_B027,0.3,0.00036098601412959397,0.018781882906809322,0.006617720913782776,0.018420896892679728,0.006256734899653182,-0.012164161993026546,24.0,8.0
P3S_B027,0.3,0.02688870020210743,0.007596853206357269,0.014015903994601772,0.01929184699575016,0.012872796207505657,0.0064190507882445035,299.0,265.0
P3S_B027,0.3,0.052678242325782776,0.013229690335842266,0.02668196885602392,0.03944855198994051,0.025996273469758857,0.013452278520181653,320.0,308.0
P3S_B027,0.3,0.012391057796776295,0.002671187637502948,0.005321311163944428,0.009719870159273346,0.007069746632831867,0.0026501235264414797,215.0,219.0
P3S_B027,0.5,0.0614938847720623,0.03684513725793952,0.02341045134420877,0.024648747514122785,0.03808343342785353,-0.013434685913730746,286.0,94.0
P3S_B027,0.5,0.02355295792222023,0.028782772985393286,0.04045581919703865,0.005229815063173056,0.016902861274818423,0.011673046211645367,141.0,239.0
P3S_B027,0.5,0.10562697052955627,0.040306196151770515,0.06356727590406158,0.06532077437778576,0.04205969462549469,0.023261079752291067,315.0,281.0
P3S_B027,0.5,0.12594610452651978,0.03214775403396514,0.08212333440447853,0.09379835049255464,0.04382277012204125,0.04997558037051339,320.0,313.0
P3S_B027,0.5,0.030222080647945404,0.027024388480769546,0.025153757245113362,0.0031976921671758585,0.005068323402832042,-0.0018706312356561831,177.0,168.0
P3S_B027,0.5,0.05641644075512886,0.03372368559486682,0.04019593962136629,0.02269275516026204,0.01622050113376257,0.006472254026499473,273.0,217.0
P3S_B027,0.5,0.0791957825422287,0.03259351379153821,0.05665329691664166,0.04660226875069049,0.02254248562558704,0.02405978312510345,305.0,286.0
P3S_B027,0.5,0.03178056702017784,0.03511574215883624,0.03178935597891222,0.0033351751386584,8.788958734379237e-06,-0.0033263861799240207,187.0,165.0
P3S_B028,0.3,0.009229197166860104,0.009708456541980033,0.012287235764755582,0.00047925937511992915,0.0030580385978954787,0.0025787792227755495,184.0,218.0
P3S_B028,0.3,0.0018492569215595722,0.016600073075880156,0.00534819537817716,0.014750816154320584,0.0034989384566175875,-0.011251877697702996,57.0,12.0
P3S_B028,0.3,0.011358654126524925,0.015940950804531322,0.013227977278394917,0.004582296678006397,0.0018693231518699914,-0.0027129735261364057,201.0,127.0
P3S_B028,0.3,0.007054527290165424,0.016132013942491318,0.006822606006946414,0.009077486652325894,0.00023192128321901026,-0.009309407935544904,161.0,25.0
P3S_B028,0.3,0.017750557512044907,0.017606775997541048,0.009792403873644448,0.00014378151450385873,0.007958153638400458,-0.0078143721238966,254.0,36.0
P3S_B028,0.3,0.0035758467856794596,0.0009659508278671396,0.0012179513887830562,0.00260989595781232,0.0023578953968964034,0.00025200056091591663,97.0,180.0
P3S_B028,0.3,0.01352604664862156,0.010484615379718723,0.016239507203548855,0.0030414312689028365,0.002713460554927296,0.005754891823830132,228.0,256.0
P3S_B028,0.3,0.0029760338366031647,0.011234075831059297,0.0049384566535933885,0.008258041994456133,0.001962422816990224,-0.006295619177465909,87.0,61.0
P3S_B028,0.5,0.028586622327566147,0.0414086512233956,0.03249020925762694,0.012822028895829451,0.003903586930060793,-0.008918441965768659,170.0,132.0
P3S_B028,0.5,0.023666534572839737,0.036802748477356484,0.02809207742849071,0.013136213904516747,0.004425542855650975,-0.008710671048865772,142.0,135.0
P3S_B028,0.5,0.014906025491654873,0.040439958410899327,0.02226472343113078,0.025533932919244454,0.007358697939475908,-0.018175234979768546,104.0,54.0
P3S_B028,0.5,0.018883507698774338,0.030703191464733083,0.027062215564460663,0.011819683765958745,0.008178707865686325,-0.0036409759002724203,124.0,162.0
P3S_B028,0.5,0.02542971633374691,0.036434459629312174,0.03244159063394471,0.011004743295565264,0.0070118743001977984,-0.003992868995367466,153.0,160.0
P3S_B028,0.5,0.027198022231459618,0.03138941659388266,0.036992106150079154,0.004191394362423044,0.009794083918619537,0.005602689556196493,163.0,211.0
P3S_B028,0.5,0.0273312795907259,0.027053175319413317,0.033056783079469784,0.0002781042713125813,0.0057255034887438855,0.006003607760056467,164.0,212.0
P3S_B028,0.5,0.05908522382378578,0.030757162413930665,0.07582541360519698,0.028328061409855117,0.016740189781411202,0.04506825119126632,280.0,309.0
P3S_B029,0.3,0.01690276525914669,0.01727952494303816,0.018652139340552768,0.0003767596838914686,0.0017493740814060778,0.0013726143975146092,248.0,200.0
P3S_B029,0.3,0.020103542134165764,0.015964907183078355,0.029559374169284065,0.004138634951087409,0.009455832035118301,0.01359446698620571,268.0,309.0
P3S_B029,0.3,0.0024246873799711466,0.0029212036752764604,0.009635477135874636,0.0004965162953053139,0.0072107897559034895,0.006714273460598176,73.0,268.0
P3S_B029,0.3,0.003854354377835989,0.007009835442636199,0.003807637558848005,0.0031554810648002102,4.67168189879838e-05,-0.003202197883788194,105.0,115.0
P3S_B029,0.3,0.012819831259548664,0.02062420727884349,0.01253588552549866,0.0078043760192948244,0.0002839457340500038,-0.008088321753344828,220.0,34.0
P3S_B029,0.3,0.003444358706474304,0.017195552712503285,0.014983304458472627,0.01375119400602898,0.011538945751998323,-0.0022122482540306576,94.0,139.0
P3S_B029,0.3,0.0015539354644715786,0.014909018732895827,0.005849415549727673,0.013355083268424248,0.004295480085256095,-0.009059603183168154,48.0,26.0
P3S_B029,0.3,0.016010679304599762,0.020207865759269614,0.015240182736882043,0.0041971864546698524,0.000770496567717719,-0.0049676830223875715,245.0,84.0
P3S_B029,0.5,0.048697106540203094,0.026553710718771405,0.056905352162167674,0.02214339582143169,0.00820824562196458,0.03035164144339627,253.0,297.0
P3S_B029,0.5,0.01116987969726324,0.03405120060645674,0.029648662902083553,0.022881320909193502,0.018478783204820312,-0.00440253770437319,81.0,157.0
P3S_B029,0.5,0.06203345209360123,0.03291616546304217,0.07063275650097582,0.029117286630559056,0.008599304407374594,0.03771659103793365,288.0,305.0
P3S_B029,0.5,0.04095137119293213,0.04190001943832357,0.05369694108618652,0.0009486482453914397,0.012745569893254392,0.011796921647862953,230.0,241.0
P3S_B029,0.5,0.059039488434791565,0.026553710718771405,0.05018458024425321,0.03248577771602016,0.008854908190538358,0.023630869525481803,279.0,283.0
P3S_B029,0.5,0.07314223051071167,0.02165373884746854,0.07324950134652723,0.05148849166324313,0.00010727083581556218,0.051595762499058694,299.0,317.0
P3S_B029,0.5,0.08282673358917236,0.031292414486038936,0.08176857612810384,0.05153431910313343,0.0010581574610685207,0.05047616164206491,309.0,316.0
P3S_B029,0.5,0.0021121252793818712,0.03045376451926066,0.01304988782681017,0.02834163923987879,0.010937762547428299,-0.01740387669245049,24.0,61.0
P3S_B030,0.3,0.009462501853704453,0.016154128511031908,0.006298117064180729,0.0066916266573274555,0.0031643847895237234,-0.009856011446851179,186.0,18.0
P3S_B030,0.3,0.0017828327836468816,0.018591153917223914,0.007963561665482509,0.016808321133577032,0.006180728881835627,-0.010627592251741405,56.0,14.0
P3S_B030,0.3,0.00991384219378233,0.0034753883984372444,0.001558660453973626,0.006438453795345085,0.008355181739808704,-0.0019167279444636184,190.0,142.0
P3S_B030,0.3,0.021780405193567276,0.01723710224533567,0.01429768569734824,0.004543302948231607,0.007482719496219035,-0.0029394165479874283,277.0,121.0
P3S_B030,0.3,0.014385414309799671,0.0034753883984372444,0.008856825582999103,0.010910025911362427,0.005528588726800569,0.005381437184561858,235.0,249.0
P3S_B030,0.3,0.0262751467525959,0.021297867679303743,0.022195314262427653,0.004977279073292158,0.004079832490168248,0.0008974465831239099,295.0,190.0
P3S_B030,0.3,0.01453158725053072,0.0049400193338940915,0.013611942463380168,0.009591567916636628,0.000919644787150552,0.008671923129486076,237.0,287.0
P3S_B030,0.3,0.01926276460289955,0.007334246293183445,0.021687671636604424,0.011928518309716106,0.0024249070337048727,0.014353425343420979,262.0,311.0
P3S_B030,0.5,0.03959501534700394,0.03770258233410162,0.023330848669821366,0.001892433012902317,0.01626416667718257,-0.014371733664280253,223.0,84.0
P3S_B030,0.5,0.042083173990249634,0.026903466333775307,0.023826299032685076,0.015179707656474327,0.018256874957564558,-0.0030771673010902313,233.0,166.0
P3S_B030,0.5,0.08712009340524673,0.02479135577916417,0.09394579005308068,0.06232873762608256,0.006825696647833945,0.06915443427391652,313.0,320.0
P3S_B030,0.5,0.04224598780274391,0.03018469029436269,0.04241857679588479,0.012061297508381221,0.0001725889931408764,0.012233886501522098,234.0,242.0
P3S_B030,0.5,0.004684462212026119,0.024222301477669458,0.005792126846690591,0.01953783926564334,0.0011076646346644715,-0.018430174630978867,48.0,49.0
P3S_B030,0.5,0.06429082155227661,0.024243361453734416,0.04816520935467145,0.040047460098542195,0.01612561219760516,0.023921847900937036,291.0,285.0
P3S_B030,0.5,0.005851475987583399,0.023265923388586556,0.0030163696883143756,0.017414447401003157,0.002835106299269023,-0.02024955370027218,53.0,37.0
P3S_B030,0.5,0.0036729604471474886,0.022962330470061337,0.009308806997075545,0.019289370022913848,0.005635846549928056,-0.013653523472985792,38.0,92.0
P3S_B031,0.3,0.018175186589360237,0.004143618743346716,0.009732417791446634,0.014031567846013521,0.008442768797913603,0.005588799048099918,255.0,253.0
P3S_B031,0.3,0.017445819452404976,0.006494277292502237,0.014342778262831948,0.010951542159902738,0.0031030411895730282,0.00784850097032971,251.0,279.0
P3S_B031,0.3,0.007283358834683895,0.008951369767147005,0.00720713315997434,0.0016680109324631095,7.62256747095548e-05,-0.0017442366071726643,162.0,144.0
P3S_B031,0.3,0.02865968644618988,0.011752790575647671,0.022781277974130227,0.01690689587054221,0.005878408472059653,0.011028487398482556,303.0,298.0
P3S_B031,0.3,0.02631509304046631,0.013431787477755109,0.02013283687909512,0.0128833055627112,0.006182256161371188,0.006701049401340012,297.0,267.0
P3S_B031,0.3,0.009161475114524364,0.004898851916824751,0.006069764509881351,0.004262623197699614,0.0030917106046430137,0.0011709125930566,182.0,196.0
P3S_B031,0.3,0.010295973159372807,0.006494277292502237,0.0083061657679355,0.003801695866870569,0.001989807391437306,0.0018118884754332633,193.0,204.0
P3S_B031,0.3,0.019410835579037666,0.015195946841840155,0.017304689314260158,0.004214888737197511,0.0021061462647775087,0.0021087424724200027,264.0,212.0
P3S_B031,0.5,0.055882178246974945,0.022482335694358403,0.05270992613880988,0.03339984255261654,0.0031722521081650676,0.030227590444451474,271.0,296.0
P3S_B031,0.5,0.010001108981668949,0.03715358147689128,0.012502424770905978,0.027152472495222332,0.0025013157892370286,-0.024651156705985305,71.0,9.0
P3S_B031,0.5,0.046255894005298615,0.027047967058775813,0.03444400274188652,0.0192079269465228,0.011811891263412096,0.007396035683110706,247.0,222.0
P3S_B031,0.5,0.024991245940327644,0.029598813424957057,0.019020252564512435,0.004607567484629413,0.00597099337581521,-0.010578560860444623,149.0,120.0
P3S_B031,0.5,0.00616400595754385,0.03476932384442338,0.017433217794956556,0.028605317886879533,0.011269211837412706,-0.017336106049466827,55.0,62.0
P3S_B031,0.5,0.06785047054290771,0.03410940885943005,0.05407006524314882,0.033741061683477666,0.013780405299758894,0.019960656383718772,294.0,272.0
P3S_B031,0.5,0.013192609883844852,0.023149481568062617,0.004981247721650714,0.009956871684217765,0.008211362162194138,-0.018168233846411905,94.0,56.0
P3S_B031,0.5,0.023272491991519928,0.03837375895131277,0.02069826728205705,0.015101266959792845,0.0025742247094628773,-0.017675491669255722,140.0,59.0
P3S_B032,0.3,0.00662332633510232,0.011422217675246597,0.0039966101625150095,0.004798891340144277,0.00262671617258731,-0.007425607512731587,155.0,44.0
P3S_B032,0.3,0.004008403047919273,0.006517130414187812,0.00570466734544983,0.0025087273662685386,0.001696264297530557,-0.0008124630687379817,108.0,165.0
P3S_B032,0.3,0.019511330872774124,0.002357637421462739,0.016536114702579423,0.017153693451311385,0.0029752161701947014,0.014178477281116684,265.0,310.0
P3S_B032,0.3,0.006588080897927284,0.01248309019742568,0.014299904261681748,0.005895009299498396,0.007711823363754464,0.0018168140642560674,153.0,205.0
P3S_B032,0.3,0.005155114457011223,0.009203216669808941,0.008423762381972049,0.004048102212797718,0.003268647924960826,-0.0007794542878368921,134.0,166.0
P3S_B032,0.3,0.00441313348710537,0.012339778974718945,0.010080412543132734,0.007926645487613576,0.005667279056027364,-0.0022593664315862117,118.0,137.0
P3S_B032,0.3,0.004311557859182358,0.01062262272550771,0.0036870700412934033,0.006311064866325352,0.0006244878178889544,-0.006935552684214306,116.0,52.0
P3S_B032,0.3,0.0022073001600801945,-0.0030152808763209797,0.0003410872576544398,0.005222581036401174,0.0018662129024257547,0.0033563681339754195,65.0,229.0
P3S_B032,0.5,5.887580982744112e-07,0.014791745970849686,-0.0003420815267010553,0.014791157212751411,0.00034267028479932973,-0.015133827497550741,3.0,79.0
P3S_B032,0.5,0.015783734619617462,0.024782662570836275,0.028214134629651878,0.008998927951218812,0.012430400010034415,0.003431472058815603,109.0,200.0
P3S_B032,0.5,0.03721851855516434,0.02827114642867929,0.03707401981784256,0.008947372126485047,0.00014449873732177987,0.008802873389163267,216.0,229.0
P3S_B032,0.5,0.01639125868678093,0.026072028888641074,0.024872813821586074,0.009680770201860145,0.008481555134805144,-0.0011992150670550004,114.0,175.0
P3S_B032,0.5,0.025026477873325348,0.03030658689370486,0.047544235721444006,0.005280109020379512,0.022517757848118658,0.017237648827739146,151.0,266.0
P3S_B032,0.5,0.014863122254610062,0.022474473547925766,0.03153796112324503,0.007611351293315704,0.016674838868634967,0.009063487575319263,102.0,232.0
P3S_B032,0.5,0.05878789722919464,0.03369842413000068,0.09483158578260246,0.02508947309919396,0.036043688553407824,0.061133161652601783,278.0,319.0
P3S_B032,0.5,0.0007354540284723043,0.02365597881121958,0.0026488301666117466,0.022920524782747274,0.0019133761381394422,-0.021007148644607832,16.0,35.0
P3S_B033,0.3,0.01575501449406147,0.005581535138642773,0.016253803046911586,0.010173479355418697,0.0004987885528501164,0.010672267908268813,243.0,295.0
P3S_B033,0.3,0.005261466838419437,0.005461492088555491,0.0027269920293810056,0.00020002525013605374,0.002534474809038432,-0.0027345000591744856,138.0,124.0
P3S_B033,0.3,0.0075599998235702515,0.011241039064398054,0.0034838076600657054,0.0036810392408278027,0.004076192163504546,-0.007757231404332349,168.0,38.0
P3S_B033,0.3,0.0048403204418718815,0.01221673897823817,0.004755122388618745,0.007376418536366289,8.519805325313615e-05,-0.007461616589619425,126.0,42.0
P3S_B033,0.3,0.012886708602309227,0.008726532576008245,0.005544227133117342,0.004160176026300982,0.007342481469191885,-0.0031823054428909026,223.0,116.0
P3S_B033,0.3,0.004280518740415573,0.007746471061770361,0.002625659637856388,0.003465952321354788,0.001654859102559185,-0.005120811423913973,115.0,81.0
P3S_B033,0.3,0.0036985145416110754,0.0030640030247914007,0.0007740764050530209,0.0006345115168196747,0.0029244381365580545,-0.00228992661973838,101.0,136.0
P3S_B033,0.3,0.00524398498237133,0.005302863443248337,0.0022284348941256846,5.887846087700675e-05,0.0030155500882456457,-0.0030744285491226524,137.0,120.0
P3S_B033,0.5,0.0007492795120924711,0.027547279279641193,0.003939748390977729,0.026797999767548722,0.003190468878885258,-0.023607530888663464,17.0,16.0
P3S_B033,0.5,0.0309634767472744,0.027800540830535556,0.031733138631658914,0.0031629359167388432,0.0007696618843845149,0.003932597801123358,182.0,202.0
P3S_B033,0.5,0.04851879924535751,0.043012103225824154,0.04395406745532435,0.0055066960195333595,0.004564731790033166,0.0009419642295001932,252.0,186.0
P3S_B033,0.5,0.03906646743416786,0.034810749874677596,0.05327605514596673,0.004255717559490266,0.014209587711798866,0.01846530527128913,222.0,269.0
P3S_B033,0.5,0.02264915592968464,0.033392461737996114,0.02409267969984558,0.010743305808311475,0.0014435237701609406,-0.009299782038150534,137.0,127.0
P3S_B033,0.5,0.03167467936873436,0.03595009182423725,0.03160220305424694,0.004275412455502892,7.247631448741715e-05,-0.004347888769990309,186.0,158.0
P3S_B033,0.5,0.015278900973498821,0.044278919426868665,0.01354331866765949,0.029000018453369844,0.0017355823058393307,-0.030735600759209177,108.0,2.0
P3S_B033,0.5,0.05358915030956268,0.03227385874121743,0.046816696969015685,0.021315291568345253,0.006772453340546998,0.014542838227798255,267.0,254.0
P3S_B034,0.3,0.002897013444453478,0.008452316122719947,0.002667377709218488,0.005555302678266469,0.0002296357352349898,-0.005784938413501459,84.0,69.0
P3S_B034,0.3,0.01449903566390276,0.013642257160742657,0.01300808452134685,0.0008567785031601029,0.0014909511425559088,-0.000634172639395806,236.0,169.0
P3S_B034,0.3,0.004902494139969349,0.01151661044217004,0.008370879958124675,0.006614116302200691,0.0034683858181553257,-0.0031457304840453656,127.0,117.0
P3S_B034,0.3,0.009498422034084797,0.011688634337347122,0.00546603375745533,0.0021902123032623254,0.004032388276629467,-0.006222600579891793,187.0,62.0
P3S_B034,0.3,0.021619101986289024,0.028524977013843475,0.027889970984236904,0.006905875027554451,0.0062708689979478795,-0.0006350060296065711,274.0,168.0
P3S_B034,0.3,0.011123264208436012,0.021151635163428748,0.0115279758216295,0.010028370954992736,0.0004047116131934876,-0.009623659341799248,200.0,20.0
P3S_B034,0.3,0.010433416813611984,0.01458109485183863,0.004992526908926105,0.004147678038226646,0.005440889904685879,-0.009588567942912525,194.0,22.0
P3S_B034,0.3,0.0031476912554353476,0.00577216989108632,0.0029642370451973196,0.0026244786356509724,0.00018345421023802794,-0.0028079328458890003,91.0,122.0
P3S_B034,0.5,0.060210827738046646,0.03240951713815586,0.05769817716388975,0.027801310599890786,0.002512650574156894,0.02528866002573389,282.0,288.0
P3S_B034,0.5,0.07545658200979233,0.028571840923550806,0.07197033499093858,0.04688474108624152,0.0034862470188537498,0.04339849406738777,301.0,308.0
