block_id,cell_id,anchor_target_rho,split_incidence,expected_seed_count,lpips_alex,unconditional_lpips_alex,dino_cosine_distance,unconditional_dino_cosine_distance,descendant_rate_cond
P2P_B022,W8_L1.00,0.1,0.4813486657021322,0.6498165894134883,0.001071204798073211,0.000515623000246262,0.0009974762797355652,0.0004801338763202411,0.0
P2P_B022,W8_L1.00,0.3,0.19255420347813246,0.21175120301417621,0.00258558000463438,0.0004978642983213591,0.005049802362918854,0.0009723606717138311,0.023706896551724137
P2P_B022,W8_L1.00,0.5,0.13318546288143074,0.14150955356496425,0.011095576572500931,0.0014777695017448953,0.013199232518672943,0.0017579458926790888,0.048728813559322036
P2P_B022,W8_L1.00,0.7,0.11354063479108656,0.11871499258205392,0.028684408927801996,0.0032568459982697494,0.0526498407125473,0.005977896336152214,0.12792397660818713
P2P_B022,W8_L1.00,0.9,0.09276595867056237,0.09609762857548307,0.12628727219998837,0.011715159873522181,0.20366716384887695,0.018893379704155572,0.37057522123893805
P2P_B023,W4_L1.00,0.3,0.9958926828494254,4.456312194667297,0.020759892649948597,0.020674625186823375,0.010782808065414429,0.010738519652916,0.1163793103448276
P2P_B023,W4_L1.00,0.5,0.9751356812008222,2.7475474463933702,0.04083015723153949,0.039814943185513936,0.019188806414604187,0.01871168981453576,0.1461864406779661
P2P_B023,W8_L1.00,0.1,0.5544260863838968,0.7999489296312325,0.004080010963662062,0.0022620645109865485,0.0012004300951957703,0.0006655497596568396,0.0
P2P_B023,W8_L1.00,0.3,0.22878833953464106,0.25727541126298326,0.008137149910908192,0.0018616850166611378,0.004019677639007568,0.0009196553724930679,0.036637931034482756
P2P_B023,W8_L1.00,0.5,0.16579921908625217,0.1788873712326535,0.023038514009385835,0.003819767631663852,0.01080738753080368,0.0017918564129697492,0.0815677966101695
P2P_B023,W8_L1.00,0.7,0.09600221079815163,0.09993281841700208,0.05533033120445907,0.005311834119822027,0.0300532728433609,0.002885180634682699,0.16520467836257308
P2P_B023,W8_L1.00,0.9,0.09686672797108797,0.10081948934634925,0.2397392988204956,0.02322276144282432,0.11326456069946289,0.010971567390039653,0.4706858407079646
P2P_B024,W8_L1.00,0.1,0.5318871752246823,0.7514919257642825,0.0066490547033026814,0.0035365469240540514,0.0036689862608909607,0.0019514867382434623,0.0
P2P_B024,W8_L1.00,0.3,0.2236041463112477,0.2505777921245196,0.022606453683692962,0.005054896777066925,0.008766613900661469,0.001960251217297725,0.0625
P2P_B024,W8_L1.00,0.5,0.129142897948611,0.13694386804364728,0.060481164837256074,0.007810712898390882,0.03939133882522583,0.005087111649965298,0.11122881355932204
P2P_B024,W8_L1.00,0.7,0.09789121962640057,0.1021022332761132,0.1294082049280405,0.012667927010069066,0.06732092797756195,0.0065901277461046116,0.17251461988304093
P2P_B024,W8_L1.00,0.9,0.05520489323031286,0.056463631693001955,0.3148224987089634,0.01737974242772863,0.2482573315501213,0.013705019481866827,0.42035398230088494
P2P_B025,W4_L1.00,0.3,0.993361306602885,4.187802546143505,0.06044304044917226,0.06004177763564079,0.021159261465072632,0.021018791615696624,0.14224137931034483
P2P_B025,W4_L1.00,0.5,0.9475274452517133,2.4370879816303153,0.045350444968789816,0.04297079126230583,0.022155895829200745,0.020993319372305672,0.07415254237288135
P2P_B025,W8_L1.00,0.1,0.5154471466379242,0.7177282376114702,0.010614220256684348,0.005471069545094403,0.005732230842113495,0.0029546620314373066,0.0
P2P_B025,W8_L1.00,0.3,0.21049951244578458,0.2342424075031904,0.013330833637155592,0.0028061339811171174,0.006301477551460266,0.0013264579522704425,0.034482758620689655
P2P_B025,W8_L1.00,0.5,0.12600669950797472,0.13336716335606336,0.04849499324336648,0.006110694041258144,0.033127136528491974,0.004174241138105341,0.09110169491525423
P2P_B025,W8_L1.00,0.7,0.08240275412809406,0.08530745013137597,0.0900010047480464,0.007416330665534693,0.042006053030490875,0.00346141445976322,0.14035087719298245
P2P_B025,W8_L1.00,0.9,0.05553758744304094,0.05679502317324236,0.22021212801337242,0.012230050315560795,0.13877716660499573,0.00770734902542241,0.3379424778761062
P2P_B026,W8_L1.00,0.1,0.4392167310278552,0.5740677123478549,0.005380992151913233,0.0023634217826498743,0.0013823732733726501,0.000607161470191011,0.0
P2P_B026,W8_L1.00,0.3,0.20406208792345892,0.22629163657998325,0.021720347460359335,0.004432299453183924,0.005608551204204559,0.0011444926689556123,0.06896551724137931
